t,type,source,target,importance_xi,cluster
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,10,,
190,EDGE,10,28,,
190,EDGE,28,74,,
190,EDGE,74,109,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,10,,
190,EDGE,10,28,,
190,EDGE,28,36,,
190,EDGE,36,42,,
190,EDGE,42,79,,
190,EDGE,79,110,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,21,,
190,EDGE,21,27,,
190,EDGE,27,31,,
190,EDGE,31,66,,
190,EDGE,66,111,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,21,,
190,EDGE,21,27,,
190,EDGE,27,31,,
190,EDGE,31,32,,
190,EDGE,32,112,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,13,,
190,EDGE,13,60,,
190,EDGE,60,113,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,21,,
190,EDGE,21,27,,
190,EDGE,27,31,,
190,EDGE,31,32,,
190,EDGE,32,49,,
190,EDGE,49,114,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,21,,
190,EDGE,21,27,,
190,EDGE,27,31,,
190,EDGE,31,32,,
190,EDGE,32,34,,
190,EDGE,34,44,,
190,EDGE,44,106,,
190,EDGE,106,115,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,15,,
190,EDGE,15,26,,
190,EDGE,26,82,,
190,EDGE,82,116,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,10,,
190,EDGE,10,28,,
190,EDGE,28,36,,
190,EDGE,36,42,,
190,EDGE,42,79,,
190,EDGE,79,110,,
190,EDGE,110,117,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,13,,
190,EDGE,13,118,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,59,,
190,EDGE,59,119,,
190,EDGE,10,5,,
190,EDGE,5,56,,
190,EDGE,56,80,,
190,EDGE,80,95,,
190,EDGE,95,107,,
190,EDGE,107,120,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,21,,
190,EDGE,21,27,,
190,EDGE,27,31,,
190,EDGE,31,32,,
190,EDGE,32,34,,
190,EDGE,34,43,,
190,EDGE,43,69,,
190,EDGE,69,121,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,23,,
190,EDGE,23,39,,
190,EDGE,39,96,,
190,EDGE,96,122,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,5,,
190,EDGE,5,12,,
190,EDGE,12,24,,
190,EDGE,24,123,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,15,,
190,EDGE,15,26,,
190,EDGE,26,29,,
190,EDGE,29,124,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,15,,
190,EDGE,15,26,,
190,EDGE,26,29,,
190,EDGE,29,73,,
190,EDGE,73,86,,
190,EDGE,86,125,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,10,,
190,EDGE,10,28,,
190,EDGE,28,36,,
190,EDGE,36,42,,
190,EDGE,42,126,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,19,,
190,EDGE,19,33,,
190,EDGE,33,40,,
190,EDGE,40,84,,
190,EDGE,84,92,,
190,EDGE,92,127,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,23,,
190,EDGE,23,39,,
190,EDGE,39,96,,
190,EDGE,96,128,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,129,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,59,,
190,EDGE,59,119,,
190,EDGE,119,130,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,19,,
190,EDGE,19,33,,
190,EDGE,33,40,,
190,EDGE,40,84,,
190,EDGE,84,92,,
190,EDGE,92,131,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,21,,
190,EDGE,21,27,,
190,EDGE,27,31,,
190,EDGE,31,32,,
190,EDGE,32,49,,
190,EDGE,49,55,,
190,EDGE,55,132,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,10,,
190,EDGE,10,38,,
190,EDGE,38,85,,
190,EDGE,85,99,,
190,EDGE,99,133,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,21,,
190,EDGE,21,27,,
190,EDGE,27,31,,
190,EDGE,31,32,,
190,EDGE,32,34,,
190,EDGE,34,43,,
190,EDGE,43,64,,
190,EDGE,64,134,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,23,,
190,EDGE,23,48,,
190,EDGE,48,77,,
190,EDGE,77,135,,
190,EDGE,10,5,,
190,EDGE,5,35,,
190,EDGE,35,136,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,19,,
190,EDGE,19,33,,
190,EDGE,33,51,,
190,EDGE,51,137,,
190,EDGE,10,5,,
190,EDGE,5,56,,
190,EDGE,56,80,,
190,EDGE,80,95,,
190,EDGE,95,107,,
190,EDGE,107,120,,
190,EDGE,120,138,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,11,,
190,EDGE,11,25,,
190,EDGE,25,63,,
190,EDGE,63,139,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,15,,
190,EDGE,15,16,,
190,EDGE,16,140,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,19,,
190,EDGE,19,33,,
190,EDGE,33,141,,
190,EDGE,0,1,,
190,EDGE,1,142,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,21,,
190,EDGE,21,27,,
190,EDGE,27,31,,
190,EDGE,31,32,,
190,EDGE,32,34,,
190,EDGE,34,43,,
190,EDGE,43,64,,
190,EDGE,64,134,,
190,EDGE,134,143,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,21,,
190,EDGE,21,27,,
190,EDGE,27,31,,
190,EDGE,31,32,,
190,EDGE,32,34,,
190,EDGE,34,43,,
190,EDGE,43,64,,
190,EDGE,64,134,,
190,EDGE,134,144,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,14,,
190,EDGE,14,100,,
190,EDGE,100,145,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,5,,
190,EDGE,5,12,,
190,EDGE,12,24,,
190,EDGE,24,146,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,15,,
190,EDGE,15,26,,
190,EDGE,26,29,,
190,EDGE,29,73,,
190,EDGE,73,86,,
190,EDGE,86,125,,
190,EDGE,125,147,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,21,,
190,EDGE,21,27,,
190,EDGE,27,31,,
190,EDGE,31,32,,
190,EDGE,32,34,,
190,EDGE,34,43,,
190,EDGE,43,64,,
190,EDGE,64,134,,
190,EDGE,134,144,,
190,EDGE,144,148,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,10,,
190,EDGE,10,28,,
190,EDGE,28,36,,
190,EDGE,36,42,,
190,EDGE,42,79,,
190,EDGE,79,149,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,10,,
190,EDGE,10,28,,
190,EDGE,28,36,,
190,EDGE,36,42,,
190,EDGE,42,79,,
190,EDGE,79,149,,
190,EDGE,149,150,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,19,,
190,EDGE,19,33,,
190,EDGE,33,51,,
190,EDGE,51,137,,
190,EDGE,137,151,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,62,,
190,EDGE,62,152,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,10,,
190,EDGE,10,28,,
190,EDGE,28,36,,
190,EDGE,36,42,,
190,EDGE,42,79,,
190,EDGE,79,110,,
190,EDGE,110,153,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,20,,
190,EDGE,20,30,,
190,EDGE,30,78,,
190,EDGE,78,154,,
190,EDGE,0,1,,
190,EDGE,1,37,,
190,EDGE,37,83,,
190,EDGE,83,155,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,6,,
190,EDGE,6,17,,
190,EDGE,17,156,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,21,,
190,EDGE,21,27,,
190,EDGE,27,31,,
190,EDGE,31,32,,
190,EDGE,32,34,,
190,EDGE,34,43,,
190,EDGE,43,64,,
190,EDGE,64,157,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,89,,
190,EDGE,89,105,,
190,EDGE,105,158,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,15,,
190,EDGE,15,26,,
190,EDGE,26,29,,
190,EDGE,29,124,,
190,EDGE,124,159,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,81,,
190,EDGE,81,160,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,10,,
190,EDGE,10,38,,
190,EDGE,38,85,,
190,EDGE,85,99,,
190,EDGE,99,133,,
190,EDGE,133,161,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,21,,
190,EDGE,21,27,,
190,EDGE,27,31,,
190,EDGE,31,32,,
190,EDGE,32,34,,
190,EDGE,34,43,,
190,EDGE,43,64,,
190,EDGE,64,134,,
190,EDGE,134,144,,
190,EDGE,144,148,,
190,EDGE,148,162,,
190,EDGE,0,1,,
190,EDGE,1,104,,
190,EDGE,104,163,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,19,,
190,EDGE,19,33,,
190,EDGE,33,51,,
190,EDGE,51,137,,
190,EDGE,137,151,,
190,EDGE,151,164,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,11,,
190,EDGE,11,25,,
190,EDGE,25,63,,
190,EDGE,63,139,,
190,EDGE,139,165,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,13,,
190,EDGE,13,60,,
190,EDGE,60,90,,
190,EDGE,90,166,,
190,EDGE,0,1,,
190,EDGE,1,37,,
190,EDGE,37,167,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,19,,
190,EDGE,19,33,,
190,EDGE,33,51,,
190,EDGE,51,137,,
190,EDGE,137,151,,
190,EDGE,151,168,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,19,,
190,EDGE,19,33,,
190,EDGE,33,51,,
190,EDGE,51,137,,
190,EDGE,137,151,,
190,EDGE,151,169,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,15,,
190,EDGE,15,16,,
190,EDGE,16,140,,
190,EDGE,140,170,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,23,,
190,EDGE,23,39,,
190,EDGE,39,96,,
190,EDGE,96,128,,
190,EDGE,128,171,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,6,,
190,EDGE,6,76,,
190,EDGE,76,172,,
190,EDGE,0,1,,
190,EDGE,1,4,,
190,EDGE,4,18,,
190,EDGE,18,21,,
190,EDGE,21,27,,
190,EDGE,27,31,,
190,EDGE,31,32,,
190,EDGE,32,49,,
190,EDGE,49,114,,
190,EDGE,114,173,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,7,,
190,EDGE,7,9,,
190,EDGE,9,10,,
190,EDGE,10,28,,
190,EDGE,28,36,,
190,EDGE,36,174,,
190,EDGE,0,1,,
190,EDGE,1,37,,
190,EDGE,37,83,,
190,EDGE,83,175,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,3,,
190,EDGE,3,15,,
190,EDGE,15,26,,
190,EDGE,26,29,,
190,EDGE,29,73,,
190,EDGE,73,86,,
190,EDGE,86,125,,
190,EDGE,125,147,,
190,EDGE,147,176,,
190,EDGE,0,1,,
190,EDGE,1,2,,
190,EDGE,2,20,,
190,EDGE,20,30,,
190,EDGE,30,47,,
190,EDGE,47,71,,
190,EDGE,71,177,,
191,NODE,0,,1000000.0,0
191,NODE,1,,1000000.0,0
191,NODE,2,,1000000.0,0
191,NODE,3,,1000000.0,0
191,NODE,4,,1000000.0,0
191,NODE,5,,1000000.0,0
191,NODE,6,,1000000.0,0
191,NODE,7,,1000000.0,0
191,NODE,8,,1000000.0,0
191,NODE,9,,1000000.0,0
191,NODE,10,,1000000.0,0
191,NODE,11,,1000000.0,0
191,NODE,12,,1000000.0,0
191,NODE,13,,1000000.0,0
191,NODE,14,,1000000.0,0
191,NODE,15,,1000000.0,0
191,NODE,16,,1000000.0,0
191,NODE,17,,1000000.0,0
191,NODE,18,,1000000.0,0
191,NODE,19,,1000000.0,0
191,NODE,20,,1000000.0,0
191,NODE,21,,1000000.0,0
191,NODE,22,,1000000.0,0
191,NODE,23,,1000000.0,0
191,NODE,24,,1000000.0,0
191,NODE,25,,1000000.0,0
191,NODE,26,,1000000.0,0
191,NODE,27,,1000000.0,0
191,NODE,28,,1000000.0,0
191,NODE,29,,1000000.0,0
191,NODE,30,,1000000.0,0
191,NODE,31,,1000000.0,0
191,NODE,32,,1000000.0,0
191,NODE,33,,1000000.0,0
191,NODE,34,,1000000.0,0
191,NODE,35,,1000000.0,0
191,NODE,36,,1000000.0,0
191,NODE,37,,1000000.0,0
191,NODE,38,,1000000.0,0
191,NODE,39,,1000000.0,0
191,NODE,40,,1000000.0,0
191,NODE,41,,1000000.0,0
191,NODE,42,,1000000.0,0
191,NODE,43,,1000000.0,0
191,NODE,44,,1000000.0,0
191,NODE,45,,1000000.0,0
191,NODE,46,,1000000.0,0
191,NODE,47,,1000000.0,0
191,NODE,48,,1000000.0,0
191,NODE,49,,1000000.0,0
191,NODE,50,,1000000.0,0
191,NODE,51,,1000000.0,0
191,NODE,52,,1000000.0,0
191,NODE,53,,1000000.0,0
191,NODE,54,,1000000.0,0
191,NODE,55,,1000000.0,0
191,NODE,56,,1000000.0,0
191,NODE,57,,1000000.0,0
191,NODE,58,,1000000.0,0
191,NODE,59,,1000000.0,0
191,NODE,60,,1000000.0,0
191,NODE,61,,1000000.0,0
191,NODE,62,,1000000.0,0
191,NODE,63,,1000000.0,0
191,NODE,64,,1000000.0,0
191,NODE,65,,1000000.0,0
191,NODE,66,,1000000.0,0
191,NODE,67,,1000000.0,0
191,NODE,68,,1000000.0,0
191,NODE,69,,1000000.0,0
191,NODE,70,,1000000.0,0
191,NODE,71,,1000000.0,0
191,NODE,72,,1000000.0,0
191,NODE,73,,1000000.0,0
191,NODE,74,,1000000.0,0
191,NODE,75,,1000000.0,0
191,NODE,76,,1000000.0,0
191,NODE,77,,1000000.0,0
191,NODE,78,,1000000.0,0
191,NODE,79,,1000000.0,0
191,NODE,80,,1000000.0,0
191,NODE,81,,1000000.0,0
191,NODE,82,,1000000.0,0
191,NODE,83,,1000000.0,0
191,NODE,84,,1000000.0,0
191,NODE,85,,1000000.0,0
191,NODE,86,,1000000.0,0
191,NODE,87,,1000000.0,0
191,NODE,88,,1000000.0,0
191,NODE,89,,1000000.0,0
191,NODE,90,,1000000.0,0
191,NODE,91,,1000000.0,0
191,NODE,92,,1000000.0,0
191,NODE,93,,1000000.0,0
191,NODE,94,,1000000.0,0
191,NODE,95,,1000000.0,0
191,NODE,96,,1000000.0,0
191,NODE,97,,1000000.0,0
191,NODE,98,,1000000.0,0
191,NODE,99,,1000000.0,0
191,NODE,100,,1000000.0,0
191,NODE,101,,1000000.0,0
191,NODE,102,,1000000.0,0
191,NODE,103,,1000000.0,0
191,NODE,104,,1000000.0,0
191,NODE,105,,1000000.0,0
191,NODE,106,,1000000.0,0
191,NODE,107,,1000000.0,0
191,NODE,108,,1000000.0,0
191,NODE,109,,1000000.0,0
191,NODE,110,,1000000.0,0
191,NODE,111,,1000000.0,0
191,NODE,112,,1000000.0,0
191,NODE,113,,1000000.0,0
191,NODE,114,,1000000.0,0
191,NODE,115,,1000000.0,0
191,NODE,116,,1000000.0,0
191,NODE,117,,1000000.0,0
191,NODE,118,,1000000.0,0
191,NODE,119,,1000000.0,0
191,NODE,120,,1000000.0,0
191,NODE,121,,1000000.0,0
191,NODE,122,,1000000.0,0
191,NODE,123,,1000000.0,0
191,NODE,124,,1000000.0,0
191,NODE,125,,1000000.0,0
191,NODE,126,,1000000.0,0
191,NODE,127,,1000000.0,0
191,NODE,128,,1000000.0,0
191,NODE,129,,1000000.0,0
191,NODE,130,,1000000.0,0
191,NODE,131,,1000000.0,0
191,NODE,132,,1000000.0,0
191,NODE,133,,1000000.0,0
191,NODE,134,,1000000.0,0
191,NODE,135,,1000000.0,0
191,NODE,136,,1000000.0,0
191,NODE,137,,1000000.0,0
191,NODE,138,,1000000.0,0
191,NODE,139,,1000000.0,0
191,NODE,140,,1000000.0,0
191,NODE,141,,1000000.0,0
191,NODE,142,,1000000.0,0
191,NODE,143,,1000000.0,0
191,NODE,144,,1000000.0,0
191,NODE,145,,1000000.0,0
191,NODE,146,,1000000.0,0
191,NODE,147,,1000000.0,0
191,NODE,148,,1000000.0,0
191,NODE,149,,1000000.0,0
191,NODE,150,,1000000.0,0
191,NODE,151,,1000000.0,0
191,NODE,152,,1000000.0,0
191,NODE,153,,1000000.0,0
191,NODE,154,,1000000.0,0
191,NODE,155,,1000000.0,0
191,NODE,156,,1000000.0,0
191,NODE,157,,1000000.0,0
191,NODE,158,,1000000.0,0
191,NODE,159,,1000000.0,0
191,NODE,160,,1000000.0,0
191,NODE,161,,1000000.0,0
191,NODE,162,,1000000.0,0
191,NODE,163,,1000000.0,0
191,NODE,164,,1000000.0,0
191,NODE,165,,1000000.0,0
191,NODE,166,,1000000.0,0
191,NODE,167,,1000000.0,0
191,NODE,168,,1000000.0,0
191,NODE,169,,1000000.0,0
191,NODE,170,,1000000.0,0
191,NODE,171,,1000000.0,0
191,NODE,172,,1000000.0,0
191,NODE,173,,771193.5171,0
191,NODE,174,,291542.1418,0
191,NODE,175,,272065.2638,0
191,NODE,176,,295157.0495,0
191,NODE,177,,125837.7094,0
191,NODE,178,,44502.8905,0
191,EDGE,0,1,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,5,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,6,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,7,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,8,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,7,,
191,EDGE,7,9,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,7,,
191,EDGE,7,9,,
191,EDGE,9,10,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,11,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,5,,
191,EDGE,5,12,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,13,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,7,,
191,EDGE,7,9,,
191,EDGE,9,14,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,15,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,15,,
191,EDGE,15,16,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,6,,
191,EDGE,6,17,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,19,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,20,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,21,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,22,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,7,,
191,EDGE,7,9,,
191,EDGE,9,23,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,5,,
191,EDGE,5,12,,
191,EDGE,12,24,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,11,,
191,EDGE,11,25,,
191,EDGE,10,5,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,15,,
191,EDGE,15,26,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,21,,
191,EDGE,21,27,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,7,,
191,EDGE,7,9,,
191,EDGE,9,10,,
191,EDGE,10,28,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,15,,
191,EDGE,15,26,,
191,EDGE,26,29,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,20,,
191,EDGE,20,30,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,21,,
191,EDGE,21,27,,
191,EDGE,27,31,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,21,,
191,EDGE,21,27,,
191,EDGE,27,31,,
191,EDGE,31,32,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,19,,
191,EDGE,19,33,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,21,,
191,EDGE,21,27,,
191,EDGE,27,31,,
191,EDGE,31,32,,
191,EDGE,32,34,,
191,EDGE,10,5,,
191,EDGE,5,35,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,7,,
191,EDGE,7,9,,
191,EDGE,9,10,,
191,EDGE,10,28,,
191,EDGE,28,36,,
191,EDGE,0,1,,
191,EDGE,1,37,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,7,,
191,EDGE,7,9,,
191,EDGE,9,10,,
191,EDGE,10,38,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,7,,
191,EDGE,7,9,,
191,EDGE,9,23,,
191,EDGE,23,39,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,19,,
191,EDGE,19,33,,
191,EDGE,33,40,,
191,EDGE,0,1,,
191,EDGE,1,37,,
191,EDGE,37,41,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,7,,
191,EDGE,7,9,,
191,EDGE,9,10,,
191,EDGE,10,28,,
191,EDGE,28,36,,
191,EDGE,36,42,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,21,,
191,EDGE,21,27,,
191,EDGE,27,31,,
191,EDGE,31,32,,
191,EDGE,32,34,,
191,EDGE,34,43,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,21,,
191,EDGE,21,27,,
191,EDGE,27,31,,
191,EDGE,31,32,,
191,EDGE,32,34,,
191,EDGE,34,44,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,21,,
191,EDGE,21,27,,
191,EDGE,27,45,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,7,,
191,EDGE,7,46,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,20,,
191,EDGE,20,30,,
191,EDGE,30,47,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,7,,
191,EDGE,7,9,,
191,EDGE,9,23,,
191,EDGE,23,48,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,21,,
191,EDGE,21,27,,
191,EDGE,27,31,,
191,EDGE,31,32,,
191,EDGE,32,49,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,7,,
191,EDGE,7,46,,
191,EDGE,46,50,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,19,,
191,EDGE,19,33,,
191,EDGE,33,51,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,21,,
191,EDGE,21,27,,
191,EDGE,27,31,,
191,EDGE,31,32,,
191,EDGE,32,34,,
191,EDGE,34,43,,
191,EDGE,43,52,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,53,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,3,,
191,EDGE,3,15,,
191,EDGE,15,16,,
191,EDGE,16,54,,
191,EDGE,0,1,,
191,EDGE,1,4,,
191,EDGE,4,18,,
191,EDGE,18,21,,
191,EDGE,21,27,,
191,EDGE,27,31,,
191,EDGE,31,32,,
191,EDGE,32,49,,
191,EDGE,49,55,,
191,EDGE,10,5,,
191,EDGE,5,56,,
191,EDGE,10,5,,
191,EDGE,5,35,,
191,EDGE,35,57,,
191,EDGE,0,1,,
191,EDGE,1,2,,
191,EDGE,2,11,,
191,EDGE,11,25,,
191,EDGE,25,58,,
